"Nombre del anuncio",Día,"Nombre de la campaña","Nombre del conjunto de anuncios","Nombre de la página",Anuncios,Edad,Sexo,Objetivo,"Estado de la entrega","Nivel de la entrega","Tipo de resultado",Resultados,"Costo por resultado","Importe gastado (USD)",Impresiones,Alcance,"Configuración de atribución","Clasificación de calidad","Clasificación del porcentaje de interacción","Clasificación del porcentaje de conversiones","Nombre del conjunto de anuncios",Frecuencia,"Clics en el enlace","CPC (costo por clic en el enlace)","CPM (costo por mil impresiones)","CTR (todos)","Inicio del informe","Fin del informe"
"Reel ingrid mdp",2025-11-18,"Reconocimiento Ingrid","Nuevo conjunto de anuncios de Reconocimiento",eltemplomdp,"Reel ingrid mdp",65+,male,OUTCOME_AWARENESS,not_delivering,ad,Alcance,656,0.15243902,0.1,675,656,"7 días tras clic o 1 día tras visualización",-,-,-,"Nuevo conjunto de anuncios de Reconocimiento",1.02896341,,,0.14814815,0,2025-11-18,2025-11-18
"video tu cuerpo",2026-01-18,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",35-44,female,OUTCOME_ENGAGEMENT,active,ad,,,,0.1,79,70,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1.12857143,2,0.05,1.26582278,2.53164557,2026-01-18,2026-01-18
Video,2026-01-02,"Preventa Mario Bravo","Interacción a Whatsapp",eltemplomdp,Video,65+,female,OUTCOME_ENGAGEMENT,not_delivering,ad,"Clics en el enlace",2,0.05,0.1,44,43,"7 días tras clic o 1 día tras visualización",-,-,-,"Interacción a Whatsapp",1.02325581,2,0.05,2.27272727,4.54545455,2026-01-02,2026-01-02
historia,2026-01-26,"Busqueda de entrenadores Chapa","Nuevo conjunto de anuncios de Clientes potenciales",eltemplomdp,historia,55-64,female,OUTCOME_LEADS,inactive,ad,,,,0.1,61,53,"7 días tras clic o 1 día tras visualización",-,-,-,"Nuevo conjunto de anuncios de Clientes potenciales",1.1509434,,,1.63934426,0,2026-01-26,2026-01-26
Video,2025-10-21,"Turnos mañana - Msj","turnos mañana whatsapp",eltemplomdp,Video,65+,male,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.1,44,42,"7 días tras clic o 1 día tras visualización",-,-,-,"turnos mañana whatsapp",1.04761905,,,2.27272727,0,2025-10-21,2025-10-21
Video,2026-01-11,"Preventa Mario Bravo - Nueva","Interacción a Whatsapp",eltemplomdp,Video,35-44,unknown,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.1,29,27,"7 días tras clic o 1 día tras visualización",-,-,-,"Interacción a Whatsapp",1.07407407,,,3.44827586,0,2026-01-11,2026-01-11
"Reel ingrid mdp",2025-11-14,"Reconocimiento Ingrid","Nuevo conjunto de anuncios de Reconocimiento",eltemplomdp,"Reel ingrid mdp",65+,male,OUTCOME_AWARENESS,not_delivering,ad,Alcance,642,0.15576324,0.1,644,642,"7 días tras clic o 1 día tras visualización",-,-,-,"Nuevo conjunto de anuncios de Reconocimiento",1.00311526,1,0.1,0.1552795,0.1552795,2025-11-14,2025-11-14
"Reel de 26/12",2025-12-21,"El calamar loco - El Templo","Nuevo conjunto de anuncios de Tráfico",eltemplomdp,"Reel de 26/12",55-64,female,LINK_CLICKS,not_delivering,ad,"Clics en el enlace",2,0.05,0.1,159,149,"7 días tras clic o 1 día tras visualización",-,-,-,"Nuevo conjunto de anuncios de Tráfico",1.06711409,2,0.05,0.62893082,1.88679245,2025-12-21,2025-12-21
Video,2026-01-10,"Preventa Mario Bravo - Nueva","Interacción a Whatsapp",eltemplomdp,Video,35-44,unknown,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.1,47,40,"7 días tras clic o 1 día tras visualización",-,-,-,"Interacción a Whatsapp",1.175,,,2.12765957,2.12765957,2026-01-10,2026-01-10
"Reel ingrid mdp",2025-11-10,"Reconocimiento Ingrid","Nuevo conjunto de anuncios de Reconocimiento",eltemplomdp,"Reel ingrid mdp",55-64,male,OUTCOME_AWARENESS,not_delivering,ad,Alcance,736,0.13586957,0.1,751,736,"7 días tras clic o 1 día tras visualización",-,-,-,"Nuevo conjunto de anuncios de Reconocimiento",1.02038043,,,0.13315579,0.13315579,2025-11-10,2025-11-10
"video tu cuerpo",2026-01-29,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",35-44,male,OUTCOME_ENGAGEMENT,active,ad,,,,0.1,46,34,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1.35294118,,,2.17391304,0,2026-01-29,2026-01-29
"Reel de 26/12",2025-12-20,"El calamar loco - El Templo","Nuevo conjunto de anuncios de Tráfico",eltemplomdp,"Reel de 26/12",35-44,male,LINK_CLICKS,not_delivering,ad,,,,0.1,174,167,"7 días tras clic o 1 día tras visualización",-,-,-,"Nuevo conjunto de anuncios de Tráfico",1.04191617,,,0.57471264,0,2025-12-20,2025-12-20
Video,2025-09-07,"Preventa Alem",Whatsapp,eltemplomdp,Video,35-44,unknown,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.1,27,24,"7 días tras clic o 1 día tras visualización",-,-,-,Whatsapp,1.125,,,3.7037037,0,2025-09-07,2025-09-07
Video,2025-09-29,"Turnos mañana","turnos mañana whatsapp",eltemplomdp,Video,45-54,female,OUTCOME_ENGAGEMENT,not_delivering,ad,"Clics en el enlace",3,0.03333333,0.1,58,56,"7 días tras clic o 1 día tras visualización",-,-,-,"turnos mañana whatsapp",1.03571429,3,0.03333333,1.72413793,5.17241379,2025-09-29,2025-09-29
historia,2026-01-28,"Busqueda de entrenadores Chapa","Nuevo conjunto de anuncios de Clientes potenciales",eltemplomdp,historia,55-64,female,OUTCOME_LEADS,inactive,ad,,,,0.1,73,62,"7 días tras clic o 1 día tras visualización",-,-,-,"Nuevo conjunto de anuncios de Clientes potenciales",1.17741935,1,0.1,1.36986301,1.36986301,2026-01-28,2026-01-28
"video tu cuerpo",2025-12-11,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",55-64,male,OUTCOME_ENGAGEMENT,active,ad,,,,0.1,27,27,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1,2,0.05,3.7037037,7.40740741,2025-12-11,2025-12-11
"video tu cuerpo",2025-12-18,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",18-24,female,OUTCOME_ENGAGEMENT,active,ad,,,,0.1,86,81,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1.0617284,,,1.1627907,0,2025-12-18,2025-12-18
"Reel ingrid mdp",2025-12-01,"Reconocimiento Ingrid","Publico posturas y movilidad",eltemplomdp,"Reel ingrid mdp",65+,female,OUTCOME_AWARENESS,not_delivering,ad,Alcance,344,0.29069767,0.1,348,344,"7 días tras clic o 1 día tras visualización",-,-,-,"Publico posturas y movilidad",1.01162791,,,0.28735632,0,2025-12-01,2025-12-01
"Reel ingrid mdp",2025-11-15,"Reconocimiento Ingrid","Nuevo conjunto de anuncios de Reconocimiento",eltemplomdp,"Reel ingrid mdp",65+,male,OUTCOME_AWARENESS,not_delivering,ad,Alcance,591,0.16920474,0.1,617,591,"7 días tras clic o 1 día tras visualización",-,-,-,"Nuevo conjunto de anuncios de Reconocimiento",1.04399323,,,0.16207455,0,2025-11-15,2025-11-15
Video,2026-01-26,"Preventa Mario Bravo - Nueva","Interacción a Whatsapp",eltemplomdp,Video,65+,male,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.1,40,36,"7 días tras clic o 1 día tras visualización",-,-,-,"Interacción a Whatsapp",1.11111111,,,2.5,2.5,2026-01-26,2026-01-26
feed,2026-01-24,"Busqueda de entrenadores Chapa","Nuevo conjunto de anuncios de Clientes potenciales",eltemplomdp,feed,55-64,male,OUTCOME_LEADS,not_delivering,ad,"Clientes potenciales en Meta",1,0.1,0.1,86,69,"7 días tras clic o 1 día tras visualización",-,-,-,"Nuevo conjunto de anuncios de Clientes potenciales",1.24637681,2,0.05,1.1627907,3.48837209,2026-01-24,2026-01-24
Video,2025-10-25,"Turnos mañana - Msj","turnos mañana whatsapp",eltemplomdp,Video,25-34,male,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.1,101,69,"7 días tras clic o 1 día tras visualización",-,-,-,"turnos mañana whatsapp",1.46376812,,,0.99009901,0.99009901,2025-10-25,2025-10-25
"video tu cuerpo",2025-11-16,"Nueva campaña SP","WhatsApp SP - Excluidos",eltemplomdp,"video tu cuerpo",55-64,female,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.1,22,20,"7 días tras clic o 1 día tras visualización",-,-,-,"WhatsApp SP - Excluidos",1.1,,,4.54545455,0,2025-11-16,2025-11-16
historia,2026-01-21,"Busqueda de entrenadores Chapa","Nuevo conjunto de anuncios de Clientes potenciales",eltemplomdp,historia,25-34,female,OUTCOME_LEADS,inactive,ad,,,,0.1,148,125,"7 días tras clic o 1 día tras visualización",-,-,-,"Nuevo conjunto de anuncios de Clientes potenciales",1.184,1,0.1,0.67567568,1.35135135,2026-01-21,2026-01-21
Video,2026-01-14,"Preventa Mario Bravo - Nueva","Interacción a Whatsapp",eltemplomdp,Video,35-44,unknown,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.09995148,30,27,"7 días tras clic o 1 día tras visualización",-,-,-,"Interacción a Whatsapp",1.11111111,,,3.331716,0,2026-01-14,2026-01-14
"Reel ingrid mdp",2025-11-13,"Reconocimiento Ingrid","Nuevo conjunto de anuncios de Reconocimiento",eltemplomdp,"Reel ingrid mdp",55-64,female,OUTCOME_AWARENESS,not_delivering,ad,Alcance,620,0.14526189,0.09006237,640,620,"7 días tras clic o 1 día tras visualización",-,-,-,"Nuevo conjunto de anuncios de Reconocimiento",1.03225806,,,0.14072245,0,2025-11-13,2025-11-13
"Reel ingrid mdp",2025-11-29,"Reconocimiento Ingrid","Publico posturas y movilidad",eltemplomdp,"Reel ingrid mdp",65+,male,OUTCOME_AWARENESS,not_delivering,ad,Alcance,392,0.22959184,0.09,392,392,"7 días tras clic o 1 día tras visualización",-,-,-,"Publico posturas y movilidad",1,,,0.22959184,0,2025-11-29,2025-11-29
"Reel ingrid mdp",2025-11-29,"Reconocimiento Ingrid","Publico posturas y movilidad",eltemplomdp,"Reel ingrid mdp",45-54,female,OUTCOME_AWARENESS,not_delivering,ad,Alcance,751,0.11984021,0.09,758,751,"7 días tras clic o 1 día tras visualización",-,-,-,"Publico posturas y movilidad",1.00932091,,,0.11873351,0,2025-11-29,2025-11-29
feed,2026-01-23,"Busqueda de entrenadores Chapa","Nuevo conjunto de anuncios de Clientes potenciales",eltemplomdp,feed,55-64,female,OUTCOME_LEADS,not_delivering,ad,,,,0.09,61,51,"7 días tras clic o 1 día tras visualización",-,-,-,"Nuevo conjunto de anuncios de Clientes potenciales",1.19607843,,,1.47540984,0,2026-01-23,2026-01-23
"video tu cuerpo",2025-12-03,"Nueva campaña SP","Calistenia High ticket sucursales",eltemplomdp,"video tu cuerpo",45-54,female,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.09,27,27,"7 días tras clic o 1 día tras visualización",-,-,-,"Calistenia High ticket sucursales",1,,,3.33333333,0,2025-12-03,2025-12-03
"video tu cuerpo",2025-12-20,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",55-64,male,OUTCOME_ENGAGEMENT,active,ad,,,,0.09,21,20,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1.05,1,0.09,4.28571429,4.76190476,2025-12-20,2025-12-20
historia,2026-01-23,"Busqueda de entrenadores Chapa","Nuevo conjunto de anuncios de Clientes potenciales",eltemplomdp,historia,55-64,female,OUTCOME_LEADS,inactive,ad,,,,0.09,26,25,"7 días tras clic o 1 día tras visualización",-,-,-,"Nuevo conjunto de anuncios de Clientes potenciales",1.04,,,3.46153846,0,2026-01-23,2026-01-23
"video tu cuerpo",2026-02-10,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",45-54,male,OUTCOME_ENGAGEMENT,active,ad,,,,0.09,45,40,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1.125,,,2,0,2026-02-10,2026-02-10
historia,2026-01-22,"Busqueda de entrenadores Chapa","Nuevo conjunto de anuncios de Clientes potenciales",eltemplomdp,historia,45-54,female,OUTCOME_LEADS,inactive,ad,,,,0.09,65,58,"7 días tras clic o 1 día tras visualización",-,-,-,"Nuevo conjunto de anuncios de Clientes potenciales",1.12068966,,,1.38461538,0,2026-01-22,2026-01-22
"Reel ingrid mdp",2025-11-26,"Reconocimiento Ingrid","Nuevo conjunto de anuncios de Reconocimiento",eltemplomdp,"Reel ingrid mdp",55-64,female,OUTCOME_AWARENESS,not_delivering,ad,Alcance,323,0.27863777,0.09,326,323,"7 días tras clic o 1 día tras visualización",-,-,-,"Nuevo conjunto de anuncios de Reconocimiento",1.00928793,,,0.27607362,0,2025-11-26,2025-11-26
"video tu cuerpo",2025-12-18,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",65+,male,OUTCOME_ENGAGEMENT,active,ad,,,,0.09,7,6,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1.16666667,,,12.85714286,0,2025-12-18,2025-12-18
"video tu cuerpo",2026-02-14,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",25-34,male,OUTCOME_ENGAGEMENT,active,ad,,,,0.09,98,76,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1.28947368,,,0.91836735,0,2026-02-14,2026-02-14
"video tu cuerpo",2025-12-18,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",55-64,male,OUTCOME_ENGAGEMENT,active,ad,,,,0.09,29,29,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1,,,3.10344828,3.44827586,2025-12-18,2025-12-18
"Reel ingrid mdp",2025-11-30,"Reconocimiento Ingrid","Publico posturas y movilidad",eltemplomdp,"Reel ingrid mdp",55-64,male,OUTCOME_AWARENESS,not_delivering,ad,Alcance,510,0.17647059,0.09,510,510,"7 días tras clic o 1 día tras visualización",-,-,-,"Publico posturas y movilidad",1,,,0.17647059,0,2025-11-30,2025-11-30
"video tu cuerpo",2025-12-22,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",45-54,male,OUTCOME_ENGAGEMENT,active,ad,,,,0.09,59,53,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1.11320755,,,1.52542373,0,2025-12-22,2025-12-22
"Reel ingrid mdp",2025-12-02,"Reconocimiento Ingrid","Publico posturas y movilidad",eltemplomdp,"Reel ingrid mdp",55-64,male,OUTCOME_AWARENESS,not_delivering,ad,Alcance,461,0.19522777,0.09,464,461,"7 días tras clic o 1 día tras visualización",-,-,-,"Publico posturas y movilidad",1.00650759,,,0.19396552,0,2025-12-02,2025-12-02
"video tu cuerpo",2026-02-11,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",45-54,male,OUTCOME_ENGAGEMENT,active,ad,,,,0.09,40,34,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1.17647059,,,2.25,0,2026-02-11,2026-02-11
"video tu cuerpo",2026-01-20,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",25-34,female,OUTCOME_ENGAGEMENT,active,ad,,,,0.09,82,73,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1.12328767,1,0.09,1.09756098,3.65853659,2026-01-20,2026-01-20
Video,2025-10-27,"Turnos mañana - Msj","turnos mañana whatsapp",eltemplomdp,Video,55-64,unknown,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.09,8,7,"7 días tras clic o 1 día tras visualización",-,-,-,"turnos mañana whatsapp",1.14285714,,,11.25,0,2025-10-27,2025-10-27
"Reel ingrid mdp",2025-11-30,"Reconocimiento Ingrid","Publico posturas y movilidad",eltemplomdp,"Reel ingrid mdp",65+,male,OUTCOME_AWARENESS,not_delivering,ad,Alcance,471,0.1910828,0.09,490,471,"7 días tras clic o 1 día tras visualización",-,-,-,"Publico posturas y movilidad",1.0403397,,,0.18367347,0.20408163,2025-11-30,2025-11-30
Video,2025-10-22,"Turnos mañana - Msj","turnos mañana whatsapp",eltemplomdp,Video,25-34,male,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.09,48,43,"7 días tras clic o 1 día tras visualización",-,-,-,"turnos mañana whatsapp",1.11627907,,,1.875,0,2025-10-22,2025-10-22
Video,2026-01-08,"Preventa Mario Bravo - Nueva","Interacción a Whatsapp",eltemplomdp,Video,35-44,unknown,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.09,58,51,"7 días tras clic o 1 día tras visualización",-,-,-,"Interacción a Whatsapp",1.1372549,,,1.55172414,0,2026-01-08,2026-01-08
"Reel ingrid mdp",2025-11-12,"Reconocimiento Ingrid","Nuevo conjunto de anuncios de Reconocimiento",eltemplomdp,"Reel ingrid mdp",65+,female,OUTCOME_AWARENESS,not_delivering,ad,Alcance,556,0.1618705,0.09,574,556,"7 días tras clic o 1 día tras visualización",-,-,-,"Nuevo conjunto de anuncios de Reconocimiento",1.0323741,,,0.15679443,0,2025-11-12,2025-11-12
"Reel ingrid mdp",2025-12-04,"Reconocimiento Ingrid","Publico posturas y movilidad",eltemplomdp,"Reel ingrid mdp",55-64,female,OUTCOME_AWARENESS,not_delivering,ad,Alcance,365,0.24657534,0.09,365,365,"7 días tras clic o 1 día tras visualización",-,-,-,"Publico posturas y movilidad",1,,,0.24657534,0,2025-12-04,2025-12-04
"video tu cuerpo",2026-02-04,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",25-34,female,OUTCOME_ENGAGEMENT,active,ad,,,,0.09,80,62,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1.29032258,,,1.125,0,2026-02-04,2026-02-04
"video tu cuerpo",2025-11-27,"Nueva campaña SP","Calistenia High ticket sucursales",eltemplomdp,"video tu cuerpo",55-64,female,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.09,15,15,"7 días tras clic o 1 día tras visualización",-,-,-,"Calistenia High ticket sucursales",1,,,6,0,2025-11-27,2025-11-27
"Reel ingrid mdp",2025-11-22,"Reconocimiento Ingrid","Nuevo conjunto de anuncios de Reconocimiento",eltemplomdp,"Reel ingrid mdp",55-64,female,OUTCOME_AWARENESS,not_delivering,ad,Alcance,605,0.14876033,0.09,629,605,"7 días tras clic o 1 día tras visualización",-,-,-,"Nuevo conjunto de anuncios de Reconocimiento",1.03966942,,,0.14308426,0,2025-11-22,2025-11-22
"Reel ingrid mdp",2025-12-08,"Reconocimiento Ingrid","Publico posturas y movilidad",eltemplomdp,"Reel ingrid mdp",45-54,female,OUTCOME_AWARENESS,not_delivering,ad,Alcance,917,0.09814613,0.09,984,917,"7 días tras clic o 1 día tras visualización",-,-,-,"Publico posturas y movilidad",1.07306434,1,0.09,0.09146341,0.10162602,2025-12-08,2025-12-08
Video,2025-10-29,"Turnos mañana - Msj","turnos mañana whatsapp",eltemplomdp,Video,55-64,male,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.09,73,68,"7 días tras clic o 1 día tras visualización",-,-,-,"turnos mañana whatsapp",1.07352941,4,0.0225,1.23287671,6.84931507,2025-10-29,2025-10-29
"Reel ingrid mdp",2025-11-25,"Reconocimiento Ingrid","Nuevo conjunto de anuncios de Reconocimiento",eltemplomdp,"Reel ingrid mdp",65+,female,OUTCOME_AWARENESS,not_delivering,ad,Alcance,460,0.19565217,0.09,469,460,"7 días tras clic o 1 día tras visualización",-,-,-,"Nuevo conjunto de anuncios de Reconocimiento",1.01956522,,,0.19189765,0.21321962,2025-11-25,2025-11-25
"video tu cuerpo",2025-11-26,"Nueva campaña SP","Calistenia High ticket sucursales",eltemplomdp,"video tu cuerpo",25-34,female,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.09,84,79,"7 días tras clic o 1 día tras visualización",-,-,-,"Calistenia High ticket sucursales",1.06329114,,,1.07142857,0,2025-11-26,2025-11-26
"Reel ingrid mdp",2025-12-04,"Reconocimiento Ingrid","Publico posturas y movilidad",eltemplomdp,"Reel ingrid mdp",55-64,male,OUTCOME_AWARENESS,not_delivering,ad,Alcance,508,0.17716535,0.09,520,508,"7 días tras clic o 1 día tras visualización",-,-,-,"Publico posturas y movilidad",1.02362205,1,0.09,0.17307692,0.57692308,2025-12-04,2025-12-04
"video tu cuerpo",2026-01-28,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",45-54,male,OUTCOME_ENGAGEMENT,active,ad,,,,0.09,40,26,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1.53846154,1,0.09,2.25,2.5,2026-01-28,2026-01-28
"video tu cuerpo",2025-12-11,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",65+,female,OUTCOME_ENGAGEMENT,active,ad,,,,0.09,18,18,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1,,,5,0,2025-12-11,2025-12-11
"Reel ingrid mdp",2025-11-22,"Reconocimiento Ingrid","Nuevo conjunto de anuncios de Reconocimiento",eltemplomdp,"Reel ingrid mdp",65+,male,OUTCOME_AWARENESS,not_delivering,ad,Alcance,588,0.15306122,0.09,588,588,"7 días tras clic o 1 día tras visualización",-,-,-,"Nuevo conjunto de anuncios de Reconocimiento",1,,,0.15306122,0,2025-11-22,2025-11-22
Video,2026-01-02,"Preventa Mario Bravo","Interacción a Whatsapp",eltemplomdp,Video,25-34,male,OUTCOME_ENGAGEMENT,not_delivering,ad,"Clics en el enlace",3,0.03,0.09,231,225,"7 días tras clic o 1 día tras visualización",-,-,-,"Interacción a Whatsapp",1.02666667,3,0.03,0.38961039,1.2987013,2026-01-02,2026-01-02
Video,2025-12-31,"Preventa Mario Bravo","Interacción a Whatsapp",eltemplomdp,Video,55-64,female,OUTCOME_ENGAGEMENT,not_delivering,ad,"Clics en el enlace",2,0.045,0.09,125,118,"7 días tras clic o 1 día tras visualización",-,-,-,"Interacción a Whatsapp",1.05932203,2,0.045,0.72,2.4,2025-12-31,2025-12-31
"Reel ingrid mdp",2025-12-04,"Reconocimiento Ingrid","Publico posturas y movilidad",eltemplomdp,"Reel ingrid mdp",45-54,female,OUTCOME_AWARENESS,not_delivering,ad,Alcance,937,0.09605123,0.09,938,937,"7 días tras clic o 1 día tras visualización",-,-,-,"Publico posturas y movilidad",1.00106724,1,0.09,0.09594883,0.21321962,2025-12-04,2025-12-04
"video tu cuerpo",2025-12-14,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",18-24,male,OUTCOME_ENGAGEMENT,active,ad,"Conversaciones con mensajes iniciadas",1,0.09,0.09,136,112,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1.21428571,1,0.09,0.66176471,0.73529412,2025-12-14,2025-12-14
Video,2025-09-29,"Turnos mañana","turnos mañana whatsapp",eltemplomdp,Video,25-34,female,OUTCOME_ENGAGEMENT,not_delivering,ad,"Clics en el enlace",2,0.045,0.09,257,246,"7 días tras clic o 1 día tras visualización",-,-,-,"turnos mañana whatsapp",1.04471545,2,0.045,0.35019455,1.16731518,2025-09-29,2025-09-29
"video tu cuerpo",2026-02-15,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",55-64,female,OUTCOME_ENGAGEMENT,active,ad,,,,0.08228571,17,15,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1.13333333,,,4.84033613,0,2026-02-15,2026-02-15
